hotelName,locale,checkinDate,checkoutDate,tripType,tripPurpose,userLocation,rating,numOfDaysStay,reviewDate,reviewText
3HB Faro,en-gb,2024-02-16,2024-02-18,couple,leisure,gb,4,2,2024-02-20 11:37:16,pros: This is the third time we have stayed at the 3HB in Faro. It is exceptional value for the quality of the hotel. The fit out of the hotel is to a very high standard the staff are outstanding and cannot do enough for you and the rooftop area is a beautiful place to hang out day or night. cons: 
3HB Faro,en-gb,2024-02-12,2024-02-15,couple,leisure,gb,3.59999990463257,3,2024-02-19 14:09:21,pros: Room was not exceptionally clean. Great facilities on site. Spa is amazing. They have 2 restaurants on site and the rooftop bar is superb! they made our valentines super special cons: Nothing! Staff were friendly and super helpful.
3HB Faro,en-gb,2024-02-09,2024-02-11,family_with_children,other,nl,3.59999990463257,2,2024-02-16 16:26:46,"pros: Very helpfull personell.
Very nice Spa.
Also combined with nice restaurants. cons: "
3HB Faro,en-us,2024-02-12,2024-02-14,couple,leisure,ca,4,2,2024-02-16 04:27:33,pros: Simply amazing! From the design of the room the attention to lighting options the large balcony overlooking the city the frequent room refreshes (our room was sparkling clean upon every single of our return!) the warm welcome of the staff to the stunning rooftop terrasse & pool this really felt like an oasis in the city! cons: 
3HB Faro,en-gb,2024-02-12,2024-02-14,review_category_group_of_friends,leisure,ir,4,2,2024-02-14 22:40:37,pros: Has very  very friendly staffsexcellent location spotless room amazing breakfast cons: 
3HB Faro,en-gb,2024-02-09,2024-02-13,solo_traveller,leisure,gb,3.59999990463257,4,2024-02-14 07:39:56,pros: Breakfast selection vast including freshly juiced fruit/vegetable drinks different flavours each morning. Staff so friendly and helpful. Very clean. Amazing housekeeping team including an evening turn down service. One of the best massages ever experienced. cons: Breakfast room felt overstaffed - plates were taken away from table as I was still finishing my last mouthful this made me feel rushed. Out of 4 nights stay I didn’t spend more than 15-20 minutes having breakfast each time.
3HB Faro,en-gb,2024-02-07,2024-02-10,couple,leisure,de,4,3,2024-02-12 21:29:19,pros: Breakfast was very good cons: Car Parking
3HB Faro,en-gb,2024-02-03,2024-02-10,review_category_group_of_friends,leisure,gb,4,7,2024-02-10 22:18:43,pros: Luxurious. Beautiful facilities. Wonderful staff. Fantastic location. cons: Loved everything.
3HB Faro,en-gb,2024-02-02,2024-02-05,couple,leisure,gb,4,3,2024-02-09 19:01:48,"pros: This is our 2nd stay in 3HB and it is a fantastic hotel.
All staff are friendly helpfull.
Housekeeping is exceptional. cons: There is nothing not to like."
3HB Faro,en-gb,2023-11-10,2023-11-11,solo_traveller,business,au,4,1,2024-02-09 02:14:35,pros: It’s location and quality of service cons: 
3HB Faro,en-gb,2024-02-04,2024-02-06,couple,leisure,gb,3.59999990463257,2,2024-02-07 15:02:03,pros: Lovely hotel  great location. The staff were amazingly helpful cons: 
3HB Faro,en-gb,2024-02-02,2024-02-06,couple,leisure,gb,4,4,2024-02-07 00:17:06,pros: Location  appearance facilities and staff outstanding cons: Nothing
3HB Faro,en-gb,2024-02-02,2024-02-05,couple,leisure,ie,4,3,2024-02-06 18:27:24,pros: Hotel & facilities cons: 
3HB Faro,en-gb,2024-02-01,2024-02-04,couple,leisure,gb,4,3,2024-02-05 02:31:15,pros: Superb experience. We had a wonderful 3 days. The hotel is impeccably clean the facilities are impressive and the staff is super helpful and constantly trying to help. cons: Nothing! All was fantastic.
3HB Faro,en-gb,2024-02-01,2024-02-03,couple,leisure,us,4,2,2024-02-04 07:02:32,pros: The best breakfast!!  Excellent variety. Staff were always at your service and very attentive and helpful!! Location was perfect as well—-close to everything. cons: 
3HB Faro,en-gb,2024-02-01,2024-02-02,couple,leisure,gb,4,1,2024-02-03 00:13:05,"pros: Modern clean lovely pools spa and restaurants. 

The staff were very helpful and friendly cons: "
3HB Faro,en-gb,2023-12-01,2023-12-04,couple,leisure,ie,3.59999990463257,3,2024-01-12 17:19:28,pros: fantastic spot location was great staff were friendly the bed in the room was one of the best i would for sure stay there again if i went to Faro cons: Honestly nothing it was all good there was nothing not to like at this hotel it ticked every box for us
3HB Faro,en-gb,2023-12-09,2023-12-12,family_with_children,leisure,gb,4,3,2024-01-08 21:07:35,pros: They have two pools two restaurants I love the decor layout and location. Their food is spot on! I can go on & on! cons: Nothing.
3HB Faro,en-gb,2023-12-16,2023-12-17,couple,leisure,no,3.59999990463257,1,2023-12-25 11:11:29,pros: The room was spacious clean and very nice. The staff was friendly and the breakfast was delicious. cons: Everything was good but the pool in the spa was rather cold and just expected it to be warmer.
3HB Faro,en-gb,2023-12-13,2023-12-17,couple,leisure,gb,4,4,2023-12-18 01:27:00,pros: The breakfast was great . Environment was clean and all the staff very kind and helpful cons: Nothing. Everything was perfect
3HB Faro,en-gb,2023-12-07,2023-12-14,family_with_children,leisure,gb,4,7,2023-12-16 16:56:35,pros: Staff were very professional attentive warm and welcoming. Best breakfast I've ever had at a hotel...fantastic variety. Room was perfect and facilities likewise. I'll be back!! cons: 
3HB Faro,en-us,2023-11-19,2023-11-21,family_with_children,leisure,us,4,2,2023-12-16 13:55:44,pros: Amazing design and architecture. Rooftop was breathtaking. Restaurant downstairs is totally worth it both for breakfast and dinner. Spa sauna and gym were a big plus. cons: Parking is not at the property.
3HB Faro,en-gb,2023-12-09,2023-12-14,solo_traveller,business,no,4,5,2023-12-15 01:24:51,pros: Absolutely everything! The whole concept is amazing! Design quality and most of all - the stuff! Each and every person. My favorite hotel from now on. Professional and nice people. The rooms are beautiful clean. The food in the restaurant is amazing! cons: Nothing. Maybe just a more powerful hairdryer. The rest is above all the expectations.
3HB Faro,en-gb,2023-12-11,2023-12-13,couple,leisure,in,3.20000004768372,2,2023-12-13 14:38:26,"pros: The location and facilities were very good. Breakfast and food was also very good. cons: I had left my sunglasses in the room and didn’t find them the next day. While the staff was very helpful in trying to find it they were not able to. 
Not sure what went wrong and where they disappeared but it was a bit disappointing 😟"
3HB Faro,en-gb,2023-11-25,2023-11-27,couple,leisure,gb,3.59999990463257,2,2023-12-12 23:13:03,"pros: the room was fabulous spacious and beautifully decorated. 

the staff were exceptionally helpful. 

great location 

wonderful rooftop bar and pool cons: "
3HB Faro,en-gb,2023-12-10,2023-12-11,couple,leisure,gb,4,1,2023-12-12 21:09:14,"pros: We loved everything about the hotel. 
Breakfast was delicious and the options were fantastic and healthy. 
The staff were very friendly helpful and professional. They let us leave our bags for the day and use the spa facilities as we had a late flight out. 
The rooms were immaculate and just as you’d expect from a 5 star hotel. 
Try he location is perfect everything that you’d want was in walking distance. cons: The drink prices were a little pricey which did push us to drink out of the hotel."
3HB Faro,en-gb,2023-12-08,2023-12-11,couple,leisure,ie,4,3,2023-12-12 12:20:17,pros: Staf cons: 
3HB Faro,en-us,2023-11-18,2023-11-21,family_with_children,leisure,us,4,3,2023-12-11 14:34:59,pros: The breakfast was exceptional.  There were so may choices all delicious.  We had dinner in both restaurants and they too exceeded our expectations.  The views from the rooftop were amazing.  The staff was so attentive.  Everything was clean and the beds were comfortable.  Location was perfect.  We walked to nearby train station to explore other towns during our stay.  I can not say enough wonderful things about this hotel. cons: 
3HB Faro,en-gb,2023-12-04,2023-12-07,solo_traveller,leisure,gb,4,3,2023-12-09 13:34:04,pros: Everything felt brand new and modern. The room was a good size everything worked well. The staff were very friendly and accommodating. cons: Only a few minor gripes. There are no smart features on the TV so you can't watch YouTube or Netflix. The indoor pool is quite small and the steam room seemed a bit aggressive to me.
3HB Faro,en-gb,2023-12-06,2023-12-07,family_with_children,leisure,ie,3.59999990463257,1,2023-12-07 22:31:59,"pros: Great location 
Lovely indoor pool and rooftop terrace with Pool cons: They charged my daughter an extra night Euro to stay in the same room"
3HB Faro,en-gb,2023-12-02,2023-12-03,review_category_group_of_friends,leisure,gb,4,1,2023-12-07 15:02:34,pros: Staff were amazing! Food was amazing! Beds and rooms amazing! Spa and treatment were great! cons: Loved everything
3HB Faro,en-gb,2023-11-26,2023-11-27,family_with_children,leisure,ae,4,1,2023-12-07 10:35:15,pros: excellent hotel interiors done well superb restaurant with excellent Italian food and breakfast choices good location nearby parking lot and hotel got the luggage from parking superb service cons: 
3HB Faro,en-gb,2023-12-01,2023-12-03,couple,leisure,gb,4,2,2023-12-04 12:05:10,pros: Exceptionally good breakfast fantastic staff light and airy rooms. cons: Nothing
3HB Faro,en-gb,2023-11-26,2023-12-03,couple,leisure,ie,4,7,2023-12-03 23:03:18,pros: Exceptional quality of service provided by superb staff. cons: Nothing to improve upon
3HB Faro,en-gb,2023-11-01,2023-11-03,couple,leisure,za,3.20000004768372,2,2023-12-01 00:10:55,pros: Great breakfast good location cons: Parking and directions a challenge
3HB Faro,en-gb,2023-11-24,2023-11-27,couple,leisure,ie,4,3,2023-11-30 14:11:47,"pros: Perfect location staff very helpful. 
Everything was so great. cons: "
3HB Faro,en-gb,2023-11-24,2023-11-26,couple,leisure,ie,4,2,2023-11-30 13:49:05,pros: Jacuzzi in superior room cons: Liked everything
3HB Faro,en-gb,2023-11-24,2023-11-28,couple,business,nl,4,4,2023-11-30 09:36:49,pros: The people were very welcoming and the service was amazing one of the best I’ve experienced. The hotel itself is very beautiful and very clean. cons: Nothing
3HB Faro,en-gb,2023-11-16,2023-11-17,solo_traveller,leisure,gb,4,1,2023-11-26 23:24:15,pros: I enjoyed my staying at this hotel! Everything was perfect- from towels in the bathroom to the excellent service from staff members. I did recommend this hotel to some of my friends already. looking forward to coming back here! cons: n/a
3HB Faro,en-gb,2023-11-18,2023-11-21,couple,leisure,gb,4,3,2023-11-21 23:33:15,pros: Perfect ambience! Very clean and staff could not do anymore for their guests! The breakfast was fantastic! Would recommend to anyone! The location was amazing and set with the old town cons: Could not fault!
3HB Faro,en-gb,2023-11-18,2023-11-19,solo_traveller,leisure,nl,3.59999990463257,1,2023-11-20 13:13:00,"pros: Great hotel super clean room. 
Very helpful staff and and overall great stay an atmosphere cons: "
3HB Faro,en-gb,2023-11-13,2023-11-17,solo_traveller,leisure,ie,4,4,2023-11-18 14:13:32,"pros: Breakfast was delicious!! Location is very good.
Very good hotel with excellent poolside. cons: Drink in the bar in the evening is missing 🤔"
3HB Faro,en-gb,2023-11-11,2023-11-13,couple,leisure,nl,3.59999990463257,2,2023-11-18 13:30:19,pros: Breakfast was very good lots of choices. cons: 
3HB Faro,en-gb,2023-11-13,2023-11-16,couple,leisure,pt,4,3,2023-11-17 09:44:14,"pros: The breakfast was exceptional. Excellent fresh fruit and healthy delicious choices such as the egg white omelette.
Excellent staff. cons: Parking a bit complicated. Maybe could have been explained.
Breakfast coffee could have been better and it would have been good to have biscuits in the bedroom."
3HB Faro,en-gb,2023-09-27,2023-09-29,couple,leisure,gb,4,2,2023-11-17 00:43:09,"pros: The roof top infinity pool
The room cons: Nothing"
3HB Faro,en-gb,2023-11-07,2023-11-10,couple,leisure,gb,4,3,2023-11-14 15:11:27,pros: Every about this property was excellent - loved the roof top pool area & the spa was amazing cons: Nothing to dislike
3HB Faro,en-gb,2023-11-07,2023-11-09,family_with_children,leisure,gb,4,2,2023-11-13 14:06:42,pros: The staff were very good and the breakfast was amazing. cons: Access for cars
3HB Faro,en-gb,2023-11-11,2023-11-13,couple,leisure,il,4,2,2023-11-13 11:47:03,pros: It’s an amazing hotel spacious and lovely. The room clean and new. The staff is helpful and friendly. The food is excellent and the spa is pampering. It’s very close to all the interesting sights. If you arrive with a car 🚗 you have to add for parking. We’ll be back ! cons: 
3HB Faro,en-us,2023-11-04,2023-11-08,couple,leisure,th,4,4,2023-11-12 13:14:46,"pros: Beautiful property lovely rooftop area to sit and have a drink or a meal.
Rooms were spacious and very modern. 
Staff was very helpful and friendly. cons: "
